Date,구장,원정팀,원정팀점수,홈팀점수,홈팀,연도,원정팀결과,홈팀결과,Wins,Losses,누적승률
03.28(토),광주,LG,1,3,KIA,2015,패,승,1,0,1.0
03.29(일),광주,LG,6,7,KIA,2015,패,승,2,0,1.0
04.01(수),문학,KIA,3,0,SSG,2015,승,패,2,1,0.6666666666666666
04.03(금),수원,KIA,5,0,KT,2015,승,패,2,2,0.5
04.04(토),수원,KIA,10,2,KT,2015,승,패,2,3,0.4
04.05(일),수원,KIA,4,1,KT,2015,승,패,2,4,0.3333333333333333
04.07(화),광주,NC,5,3,KIA,2015,승,패,2,5,0.2857142857142857
04.08(수),광주,NC,13,5,KIA,2015,승,패,2,6,0.25
04.09(목),광주,NC,4,2,KIA,2015,승,패,2,7,0.2222222222222222
04.10(금),대구,KIA,3,4,삼성,2015,패,승,3,7,0.3
04.11(토),대구,KIA,2,5,삼성,2015,패,승,4,7,0.3636363636363636
04.12(일),대구,KIA,9,7,삼성,2015,승,패,4,8,0.3333333333333333
04.15(수),잠실,KIA,9,4,LG,2015,승,패,4,9,0.3076923076923077

04.16(목),잠실,KIA,5,10,LG,2015,패,승,5,9,0.3571428571428571
04.17(금),광주,키움,4,3,KIA,2015,승,패,5,10,0.3333333333333333
04.18(토),광주,키움,5,1,KIA,2015,승,패,5,11,0.3125
04.19(일),광주,키움,15,4,KIA,2015,승,패,5,12,0.2941176470588235
04.21(화),광주,롯데,2,3,KIA,2015,패,승,6,12,0.3333333333333333
04.22(수),광주,롯데,7,6,KIA,2015,승,패,6,13,0.3157894736842105
04.23(목),광주,롯데,6,7,KIA,2015,패,승,7,13,0.35
04.24(금),잠실,KIA,3,7,두산,2015,패,승,8,13,0.3809523809523809
04.25(토),잠실,KIA,5,4,두산,2015,승,패,8,14,0.3636363636363636
04.26(일),잠실,KIA,3,4,두산,2015,패,승,9,14,0.391304347826087
04.29(수),광주,한화,4,9,KIA,2015,패,승,10,14,0.4166666666666667
04.30(목),광주,한화,6,0,KIA,2015,승,패,10,15,0.4
05.01(금),광주,SSG,3,1,KIA,2015,승,패,10,16,0.3846153846153846
05.02(토),광주,SSG,2,5,KIA,2015,패,승,11,16,0.4074074074074074
05.05(화),창원,KIA,3,7,NC,2015,패,승,12,16,0.4285714285714285
05.06(수),창원,KIA,4,5,NC,2015,패,승,13,16,0.4482758620689655
05.07(목),창원,KIA,4,2,NC,2015,승,패,13,17,0.4333333333333333
05.08(금),고척,KIA,4,5,키움,2015,패,승,14,17,0.4516129032258064
05.09(토),고척,KIA,5,7,키움,2015,패,승,15,17,0.46875
05.10(일),고척,KIA,11,6,키움,2015,승,패,15,18,0.4545454545454545
05.12(화),광주,KT,2,3,KIA,2015,패,승,16,18,0.4705882352941176
05.13(수),광주,KT,8,9,KIA,2015,패,승,17,18,0.4857142857142857
05.14(목),광주,KT,2,10,KIA,2015,패,승,18,18,0.5
05.16(토),광주,두산,7,5,KIA,2015,승,패,18,19,0.4864864864864865
05.17(일),광주,두산,3,4,KIA,2015,패,승,19,19,0.5
05.19(화),사직,KIA,3,6,롯데,2015,패,승,20,19,0.5128205128205128
05.20(수),사직,KIA,9,5,롯데,2015,승,패,20,20,0.5
05.21(목),사직,KIA,2,4,롯데,2015,패,승,21,20,0.5121951219512195
05.22(금),광주,삼성,8,1,KIA,2015,승,패,21,21,0.5
05.23(토),광주,삼성,0,1,KIA,2015,패,승,22,21,0.5116279069767442
05.24(일),광주,삼성,0,2,KIA,2015,패,승,23,21,0.5227272727272727
05.26(화),대전,KIA,10,3,한화,2015,승,패,23,22,0.5111111111111111
05.27(수),대전,KIA,4,8,한화,2015,패,승,24,22,0.5217391304347826
05.28(목),대전,KIA,0,3,한화,2015,패,승,25,22,0.5319148936170213
05.29(금),광주,NC,3,13,KIA,2015,패,승,26,22,0.5416666666666666
05.30(토),광주,NC,11,6,KIA,2015,승,패,26,23,0.5306122448979592
05.31(일),광주,NC,7,6,KIA,2015,승,패,26,24,0.52
06.02(화),잠실,KIA,9,1,두산,2015,승,패,26,25,0.5098039215686274
06.03(수),잠실,KIA,1,8,두산,2015,패,승,27,25,0.5192307692307693
06.04(목),잠실,KIA,6,0,두산,2015,승,패,27,26,0.5094339622641509
06.06(토),사직,KIA,2,1,롯데,2015,승,패,27,27,0.5
06.07(일),사직,KIA,2,4,롯데,2015,패,승,28,27,0.509090909090909
06.09(화),광주,키움,4,7,KIA,2015,패,승,29,27,0.5178571428571429
06.10(수),광주,키움,4,3,KIA,2015,승,패,29,28,0.5087719298245614
06.11(목),광주,키움,3,5,KIA,2015,패,승,30,28,0.5172413793103449
06.12(금),광주,삼성,10,2,KIA,2015,승,패,30,29,0.5084745762711864
06.13(토),광주,삼성,4,7,KIA,2015,패,승,31,29,0.5166666666666667
06.16(화),잠실,KIA,4,3,LG,2015,승,패,31,30,0.5081967213114754
06.17(수),잠실,KIA,0,5,LG,2015,패,승,32,30,0.5161290322580645
06.18(목),잠실,KIA,3,5,LG,2015,패,승,33,30,0.5238095238095238
06.19(금),광주,KT,3,7,KIA,2015,패,승,34,30,0.53125
06.21(일),광주,KT,0,7,KIA,2015,패,승,35,30,0.5384615384615384
06.23(화),창원,KIA,7,4,NC,2015,승,패,35,31,0.5303030303030303
06.24(수),창원,KIA,1,8,NC,2015,패,승,36,31,0.5373134328358209
06.26(금),광주,두산,9,1,KIA,2015,승,패,36,32,0.5294117647058824
06.27(토),광주,두산,9,4,KIA,2015,승,패,36,33,0.5217391304347826
06.28(일),광주,두산,1,2,KIA,2015,패,승,37,33,0.5285714285714286
07.01(수),광주,한화,1,6,KIA,2015,패,승,38,33,0.5352112676056338
07.02(목),광주,한화,14,7,KIA,2015,승,패,38,34,0.5277777777777778
07.03(금),수원,KIA,3,10,KT,2015,패,승,39,34,0.5342465753424658
07.04(토),수원,KIA,3,12,KT,2015,패,승,40,34,0.5405405405405406
07.05(일),수원,KIA,2,9,KT,2015,패,승,41,34,0.5466666666666666
07.07(화),고척,KIA,3,1,키움,2015,승,패,41,35,0.5394736842105263
07.08(수),고척,KIA,3,4,키움,2015,패,승,42,35,0.5454545454545454
07.09(목),고척,KIA,4,16,키움,2015,패,승,43,35,0.5512820512820513
07.10(금),문학,KIA,4,7,SSG,2015,패,승,44,35,0.5569620253164557
07.11(토),문학,KIA,0,4,SSG,2015,패,승,45,35,0.5625
07.14(화),광주,LG,3,2,KIA,2015,승,패,45,36,0.5555555555555556
07.16(목),광주,LG,1,15,KIA,2015,패,승,46,36,0.5609756097560976
07.21(화),대구,KIA,2,1,삼성,2015,승,패,46,37,0.5542168674698795
07.22(수),대구,KIA,10,14,삼성,2015,패,승,47,37,0.5595238095238095
07.23(목),대구,KIA,7,2,삼성,2015,승,패,47,38,0.5529411764705883
07.24(금),광주,롯데,8,9,KIA,2015,패,승,48,38,0.5581395348837209
07.25(토),광주,롯데,7,1,KIA,2015,승,패,48,39,0.5517241379310345
07.26(일),광주,롯데,4,2,KIA,2015,승,패,48,40,0.5454545454545454
07.28(화),광주,SSG,3,6,KIA,2015,패,승,49,40,0.550561797752809
07.29(수),광주,SSG,4,5,KIA,2015,패,승,50,40,0.5555555555555556
07.30(목),광주,SSG,4,5,KIA,2015,패,승,51,40,0.5604395604395604
07.31(금),대전,KIA,12,4,한화,2015,승,패,51,41,0.5543478260869565
08.01(토),대전,KIA,9,8,한화,2015,승,패,51,42,0.5483870967741935
08.02(일),대전,KIA,3,2,한화,2015,승,패,51,43,0.5425531914893617
08.04(화),고척,KIA,6,11,키움,2015,패,승,52,43,0.5473684210526316
08.05(수),고척,KIA,2,3,키움,2015,패,승,53,43,0.5520833333333334
08.06(목),광주,KT,7,2,KIA,2015,승,패,53,44,0.5463917525773195
08.07(금),광주,KT,5,6,KIA,2015,패,승,54,44,0.5510204081632653
08.08(토),창원,KIA,2,9,NC,2015,패,승,55,44,0.5555555555555556
08.09(일),창원,KIA,9,2,NC,2015,승,패,55,45,0.55
08.12(수),광주,두산,3,10,KIA,2015,패,승,56,45,0.5544554455445545
08.13(목),광주,삼성,5,2,KIA,2015,승,패,56,46,0.5490196078431373
08.14(금),광주,삼성,1,13,KIA,2015,패,승,57,46,0.5533980582524272
08.15(토),잠실,KIA,2,1,LG,2015,승,패,57,47,0.5480769230769231
08.17(월),잠실,KIA,2,3,LG,2015,패,승,58,47,0.5523809523809524
08.18(화),광주,SSG,2,4,KIA,2015,패,승,59,47,0.5566037735849056
08.19(수),광주,SSG,0,2,KIA,2015,패,승,60,47,0.5607476635514018
08.21(금),사직,KIA,1,9,롯데,2015,패,승,61,47,0.5648148148148148
08.22(토),광주,한화,3,0,KIA,2015,승,패,61,48,0.5596330275229358
08.23(일),광주,한화,4,9,KIA,2015,패,승,62,48,0.5636363636363636
08.25(화),문학,KIA,1,0,SSG,2015,승,패,62,49,0.5585585585585585
08.26(수),문학,KIA,4,5,SSG,2015,패,승,63,49,0.5625
08.27(목),수원,KIA,3,5,KT,2015,패,승,64,49,0.5663716814159292
08.28(금),수원,KIA,0,10,KT,2015,패,승,65,49,0.5701754385964912
08.29(토),광주,키움,14,7,KIA,2015,승,패,65,50,0.5652173913043478
08.30(일),광주,키움,7,2,KIA,2015,승,패,65,51,0.5603448275862069
09.01(화),대전,KIA,2,8,한화,2015,패,승,66,51,0.5641025641025641
09.02(수),대전,KIA,5,4,한화,2015,승,패,66,52,0.559322033898305
09.03(목),광주,롯데,7,5,KIA,2015,승,패,66,53,0.5546218487394958
09.04(금),광주,롯데,4,1,KIA,2015,승,패,66,54,0.55
09.05(토),대구,KIA,4,0,삼성,2015,승,패,66,55,0.5454545454545454
09.06(일),대구,KIA,3,9,삼성,2015,패,승,67,55,0.5491803278688525
09.08(화),광주,NC,5,1,KIA,2015,승,패,67,56,0.5447154471544715
09.09(수),광주,NC,2,6,KIA,2015,패,승,68,56,0.5483870967741935
09.10(목),잠실,KIA,5,3,두산,2015,승,패,68,57,0.544
09.12(토),광주,LG,3,7,KIA,2015,패,승,69,57,0.5476190476190477
09.13(일),광주,LG,5,2,KIA,2015,승,패,69,58,0.5433070866141733
09.15(화),광주,한화,7,3,KIA,2015,승,패,69,59,0.5390625
09.16(수),광주,한화,3,4,KIA,2015,패,승,70,59,0.5426356589147286
09.17(목),광주,KT,3,1,KIA,2015,승,패,70,60,0.5384615384615384
09.19(토),문학,KIA,4,8,SSG,2015,패,승,71,60,0.5419847328244275
09.20(일),문학,KIA,2,9,SSG,2015,패,승,72,60,0.5454545454545454
09.21(월),문학,KIA,7,0,SSG,2015,승,패,72,61,0.5413533834586466
09.22(화),광주,LG,15,5,KIA,2015,승,패,72,62,0.5373134328358209
09.24(목),창원,KIA,5,16,NC,2015,패,승,73,62,0.5407407407407407
09.26(토),광주,SSG,5,7,KIA,2015,패,승,74,62,0.5441176470588235
09.28(월),잠실,KIA,4,8,LG,2015,패,승,75,62,0.5474452554744526
09.29(화),사직,KIA,6,4,롯데,2015,승,패,75,63,0.5434782608695652
09.30(수),사직,KIA,13,1,롯데,2015,승,패,75,64,0.539568345323741
10.02(금),광주,두산,1,2,KIA,2015,패,승,76,64,0.5428571428571428
10.03(토),광주,두산,9,7,KIA,2015,승,패,76,65,0.5390070921985816
10.04(일),잠실,KIA,0,9,두산,2015,패,승,77,65,0.5422535211267606
10.05(월),광주,삼성,6,4,KIA,2015,승,패,77,66,0.5384615384615384
10.06(화),광주,LG,4,2,KIA,2015,승,패,77,67,0.5347222222222222
04.01(금),창원,KIA,4,5,NC,2016,패,승,1,0,1.0
04.02(토),창원,KIA,4,3,NC,2016,승,패,1,1,0.5
04.05(화),광주,LG,1,4,KIA,2016,패,승,2,1,0.6666666666666666
04.07(목),광주,LG,8,4,KIA,2016,승,패,2,2,0.5
04.08(금),수원,KIA,0,4,KT,2016,패,승,3,2,0.6
04.09(토),수원,KIA,6,3,KT,2016,승,패,3,3,0.5
04.10(일),수원,KIA,6,9,KT,2016,패,승,4,3,0.5714285714285714
04.12(화),문학,KIA,7,6,SSG,2016,승,패,4,4,0.5
04.13(수),문학,KIA,0,2,SSG,2016,패,승,5,4,0.5555555555555556
04.14(목),문학,KIA,6,7,SSG,2016,패,승,6,4,0.6
04.15(금),광주,키움,6,11,KIA,2016,패,승,7,4,0.6363636363636364
04.17(일),광주,키움,2,1,KIA,2016,승,패,7,5,0.5833333333333334
04.19(화),광주,삼성,2,7,KIA,2016,패,승,8,5,0.6153846153846154
04.20(수),광주,삼성,2,1,KIA,2016,승,패,8,6,0.5714285714285714
04.21(목),광주,삼성,8,1,KIA,2016,승,패,8,7,0.5333333333333333
04.22(금),사직,KIA,5,7,롯데,2016,패,승,9,7,0.5625
04.23(토),사직,KIA,16,10,롯데,2016,승,패,9,8,0.5294117647058824
04.24(일),사직,KIA,11,4,롯데,2016,승,패,9,9,0.5
04.26(화),대전,KIA,2,4,한화,2016,패,승,10,9,0.5263157894736842
04.28(목),대전,KIA,2,3,한화,2016,패,승,11,9,0.55
04.29(금),광주,두산,1,4,KIA,2016,패,승,12,9,0.5714285714285714
04.30(토),광주,두산,7,5,KIA,2016,승,패,12,10,0.5454545454545454
05.01(일),광주,두산,4,1,KIA,2016,승,패,12,11,0.5217391304347826
05.03(화),광주,롯데,2,3,KIA,2016,패,승,13,11,0.5416666666666666
05.04(수),광주,롯데,2,3,KIA,2016,패,승,14,11,0.56
05.05(목),광주,롯데,1,17,KIA,2016,패,승,15,11,0.5769230769230769
05.06(금),고척,KIA,6,15,키움,2016,패,승,16,11,0.5925925925925926
05.07(토),고척,KIA,3,4,키움,2016,패,승,17,11,0.6071428571428571
05.08(일),고척,KIA,6,7,키움,2016,패,승,18,11,0.6206896551724138
05.11(수),광주,KT,3,8,KIA,2016,패,승,19,11,0.6333333333333333
05.12(목),광주,KT,6,10,KIA,2016,패,승,20,11,0.6451612903225806
05.13(금),광주,한화,2,4,KIA,2016,패,승,21,11,0.65625
05.14(토),광주,한화,0,8,KIA,2016,패,승,22,11,0.6666666666666666
05.15(일),광주,한화,7,8,KIA,2016,패,승,23,11,0.6764705882352942
05.17(화),잠실,KIA,3,4,두산,2016,패,승,24,11,0.6857142857142857
05.18(수),잠실,KIA,5,15,두산,2016,패,승,25,11,0.6944444444444444
05.19(목),잠실,KIA,3,8,두산,2016,패,승,26,11,0.7027027027027027
05.20(금),광주,SSG,4,5,KIA,2016,패,승,27,11,0.7105263157894737
05.21(토),광주,SSG,8,7,KIA,2016,승,패,27,12,0.6923076923076923
05.22(일),광주,SSG,4,7,KIA,2016,패,승,28,12,0.7
05.24(화),대구,KIA,4,2,삼성,2016,승,패,28,13,0.6829268292682927
05.25(수),대구,KIA,3,6,삼성,2016,패,승,29,13,0.6904761904761905
05.26(목),대구,KIA,9,2,삼성,2016,승,패,29,14,0.6744186046511628
05.27(금),광주,NC,13,7,KIA,2016,승,패,29,15,0.6590909090909091
05.28(토),광주,NC,13,5,KIA,2016,승,패,29,16,0.6444444444444445
05.29(일),광주,NC,9,8,KIA,2016,승,패,29,17,0.6304347826086957
05.31(화),잠실,KIA,6,6,LG,2016,무,무,29,18,0.6170212765957447
06.01(수),잠실,KIA,5,1,LG,2016,승,패,29,19,0.6041666666666666
06.02(목),잠실,KIA,1,9,LG,2016,패,승,30,19,0.6122448979591837
06.03(금),광주,키움,9,1,KIA,2016,승,패,30,20,0.6
06.05(일),광주,키움,4,3,KIA,2016,승,패,30,21,0.5882352941176471
06.07(화),대전,KIA,3,5,한화,2016,패,승,31,21,0.5961538461538461
06.08(수),대전,KIA,3,5,한화,2016,패,승,32,21,0.6037735849056604
06.09(목),대전,KIA,12,1,한화,2016,승,패,32,22,0.5925925925925926
06.10(금),광주,삼성,0,4,KIA,2016,패,승,33,22,0.6
06.11(토),광주,삼성,5,4,KIA,2016,승,패,33,23,0.5892857142857143
06.12(일),광주,삼성,10,7,KIA,2016,승,패,33,24,0.5789473684210527
06.14(화),광주,두산,8,6,KIA,2016,승,패,33,25,0.5689655172413793
06.15(수),광주,두산,7,4,KIA,2016,승,패,33,26,0.559322033898305
06.16(목),광주,두산,13,4,KIA,2016,승,패,33,27,0.55
06.17(금),잠실,KIA,6,3,LG,2016,승,패,33,28,0.5409836065573771
06.18(토),잠실,KIA,1,7,LG,2016,패,승,34,28,0.5483870967741935
06.19(일),잠실,KIA,9,5,LG,2016,승,패,34,29,0.5396825396825397
06.21(화),광주,롯데,6,9,KIA,2016,패,승,35,29,0.546875
06.22(수),광주,롯데,18,5,KIA,2016,승,패,35,30,0.5384615384615384
06.23(목),광주,롯데,2,6,KIA,2016,패,승,36,30,0.5454545454545454
06.24(금),창원,KIA,6,2,NC,2016,승,패,36,31,0.5373134328358209
06.25(토),창원,KIA,9,0,NC,2016,승,패,36,32,0.5294117647058824
06.26(일),창원,KIA,15,4,NC,2016,승,패,36,33,0.5217391304347826
06.28(화),광주,LG,2,11,KIA,2016,패,승,37,33,0.5285714285714286
06.29(수),광주,LG,4,5,KIA,2016,패,승,38,33,0.5352112676056338
06.30(목),광주,LG,10,9,KIA,2016,승,패,38,34,0.5277777777777778
07.01(금),고척,KIA,7,10,키움,2016,패,승,39,34,0.5342465753424658
07.02(토),고척,KIA,5,8,키움,2016,패,승,40,34,0.5405405405405406
07.03(일),고척,KIA,6,7,키움,2016,패,승,41,34,0.5466666666666666
07.06(수),수원,KIA,7,0,KT,2016,승,패,41,35,0.5394736842105263
07.07(목),수원,KIA,5,2,KT,2016,승,패,41,36,0.5324675324675324
07.08(금),잠실,KIA,12,6,두산,2016,승,패,41,37,0.5256410256410257
07.09(토),잠실,KIA,6,7,두산,2016,패,승,42,37,0.5316455696202531
07.10(일),잠실,KIA,13,3,두산,2016,승,패,42,38,0.525
07.12(화),광주,SSG,7,3,KIA,2016,승,패,42,39,0.5185185185185185
07.13(수),광주,SSG,3,4,KIA,2016,패,승,43,39,0.524390243902439
07.14(목),광주,SSG,11,4,KIA,2016,승,패,43,40,0.5180722891566265
07.19(화),사직,KIA,6,1,롯데,2016,승,패,43,41,0.5119047619047619
07.20(수),사직,KIA,6,9,롯데,2016,패,승,44,41,0.5176470588235295
07.21(목),사직,KIA,1,10,롯데,2016,패,승,45,41,0.5232558139534884
07.22(금),광주,NC,4,9,KIA,2016,패,승,46,41,0.5287356321839081
07.23(토),광주,NC,5,0,KIA,2016,승,패,46,42,0.5227272727272727
07.24(일),광주,NC,8,2,KIA,2016,승,패,46,43,0.5168539325842697
07.26(화),광주,KT,0,13,KIA,2016,패,승,47,43,0.5222222222222223
07.27(수),광주,KT,3,8,KIA,2016,패,승,48,43,0.5274725274725275
07.28(목),광주,KT,3,9,KIA,2016,패,승,49,43,0.532608695652174
07.29(금),문학,KIA,14,8,SSG,2016,승,패,49,44,0.5268817204301075
07.30(토),문학,KIA,2,1,SSG,2016,승,패,49,45,0.5212765957446809
07.31(일),문학,KIA,6,5,SSG,2016,승,패,49,46,0.5157894736842106
08.02(화),광주,한화,9,10,KIA,2016,패,승,50,46,0.5208333333333334
08.03(수),광주,한화,8,1,KIA,2016,승,패,50,47,0.5154639175257731
08.04(목),광주,한화,5,7,KIA,2016,패,승,51,47,0.5204081632653061
08.05(금),대구,KIA,5,8,삼성,2016,패,승,52,47,0.5252525252525253
08.06(토),대구,KIA,13,6,삼성,2016,승,패,52,48,0.52
08.07(일),대구,KIA,7,11,삼성,2016,패,승,53,48,0.5247524752475248
08.09(화),잠실,KIA,4,11,두산,2016,패,승,54,48,0.5294117647058824
08.10(수),잠실,KIA,12,4,두산,2016,승,패,54,49,0.5242718446601942
08.11(목),고척,KIA,7,8,키움,2016,패,승,55,49,0.5288461538461539
08.12(금),고척,KIA,8,2,키움,2016,승,패,55,50,0.5238095238095238
08.13(토),광주,한화,4,6,KIA,2016,패,승,56,50,0.5283018867924528
08.14(일),광주,한화,3,2,KIA,2016,승,패,56,51,0.5233644859813084
08.16(화),광주,KT,7,4,KIA,2016,승,패,56,52,0.5185185185185185
08.18(목),사직,KIA,3,4,롯데,2016,패,승,57,52,0.5229357798165137
08.19(금),사직,KIA,10,9,롯데,2016,승,패,57,53,0.5181818181818182
08.20(토),광주,LG,2,3,KIA,2016,패,승,58,53,0.5225225225225225
08.21(일),광주,LG,9,8,KIA,2016,승,패,58,54,0.5178571428571429
08.23(화),창원,KIA,1,12,NC,2016,패,승,59,54,0.5221238938053098
